row_num,user_id,subject,chapter,course_completion_percentage,lesson,chapter_completion_percentage,score,datetime
47,1059,maths,maths18,0.578125,challenge51,0.5,87,2020-12-17 19:11:41
48,1059,maths,maths18,0.59375,challenge52,1.0,79,2020-12-19 06:09:52
49,1059,maths,maths19,0.609375,challenge53,0.5,74,2020-12-19 14:24:05
50,1059,maths,maths19,0.625,challenge54,1.0,88,2020-12-19 15:22:19
51,1059,maths,maths20,0.640625,challenge55,0.5,89,2020-12-19 18:05:20
52,1059,maths,maths20,0.65625,challenge56,1.0,99,2020-12-19 19:02:08
53,1059,maths,maths21,0.671875,challenge57,0.5,75,2020-12-20 06:13:08
54,1059,maths,maths21,0.6875,challenge58,1.0,85,2020-12-21 00:18:37
55,1059,maths,maths22,0.69375,challenge59,0.2,99,2020-12-21 03:48:18
56,1059,maths,maths22,0.7,challenge60,0.4,87,2020-12-21 07:32:32
57,1059,maths,maths22,0.7062499999999999,challenge61,0.6,71,2020-12-22 05:00:15
58,1059,maths,maths22,0.7124999999999999,challenge62,0.8,98,2020-12-22 18:31:53
59,1059,maths,maths22,0.7187499999999999,challenge63,1.0,80,2020-12-24 04:54:35
60,1059,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,81,2020-12-24 16:43:45
61,1059,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,84,2020-12-24 18:39:44
62,1059,maths,maths23,0.7499999999999998,challenge66,1.0,91,2020-12-24 19:38:38
63,1059,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,86,2020-12-24 22:39:03
64,1059,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,83,2020-12-25 02:03:10
65,1059,maths,maths24,0.7812499999999997,challenge69,1.0,71,2020-12-25 07:33:27
66,1059,maths,maths25,0.7916666666666663,challenge70,0.3333333333333333,89,2020-12-25 14:58:18
67,1059,maths,maths25,0.8020833333333329,challenge71,0.6666666666666666,97,2020-12-26 07:00:28
68,1059,maths,maths25,0.8124999999999996,challenge72,1.0,84,2020-12-27 10:02:15
69,1059,maths,maths26,0.8177083333333329,challenge73,0.16666666666666666,72,2020-12-27 15:50:25
70,1059,maths,maths26,0.8229166666666663,challenge74,0.3333333333333333,74,2020-12-28 02:49:32
71,1059,maths,maths26,0.8281249999999997,challenge75,0.5,84,2020-12-28 15:39:22
72,1059,maths,maths26,0.833333333333333,challenge76,0.6666666666666666,86,2020-12-28 20:44:06
73,1059,maths,maths26,0.8385416666666664,challenge77,0.8333333333333334,91,2020-12-28 22:41:33
74,1059,maths,maths26,0.8437499999999998,challenge78,1.0,88,2020-12-29 08:01:26
75,1059,maths,maths27,0.8489583333333331,challenge79,0.16666666666666666,95,2020-12-29 19:19:59
76,1059,maths,maths27,0.8541666666666665,challenge80,0.3333333333333333,90,2020-12-29 19:46:31
77,1059,maths,maths27,0.8593749999999999,challenge81,0.5,82,2020-12-29 23:51:23
0,1060,en,en00,0.016129032258064516,ambulance,0.5,74,2020-12-01 10:15:15
1,1060,en,en00,0.03225806451612903,anchor,1.0,78,2020-12-01 13:31:45
2,1060,en,en01,0.04838709677419355,auto,0.5,91,2020-12-01 22:08:07
3,1060,en,en01,0.06451612903225806,pram,1.0,84,2020-12-02 00:34:06
4,1060,en,en02,0.08064516129032258,bag,0.5,89,2020-12-02 04:47:44
5,1060,en,en02,0.0967741935483871,ball,1.0,87,2020-12-02 21:35:12
6,1060,en,en03,0.11290322580645161,balloon,0.5,85,2020-12-03 22:15:40
7,1060,en,en03,0.12903225806451613,bell,1.0,81,2020-12-04 08:26:33
8,1060,en,en04,0.13978494623655913,balloon1,0.3333333333333333,83,2020-12-05 16:04:02
9,1060,en,en04,0.15053763440860213,balloon2,0.6666666666666666,99,2020-12-05 18:30:05
10,1060,en,en04,0.16129032258064513,balloon3,1.0,82,2020-12-06 11:14:46
11,1060,en,en06,0.17741935483870963,balloon4,0.5,79,2020-12-07 07:10:56
12,1060,en,en06,0.19354838709677413,balloon5,1.0,96,2020-12-07 08:52:00
13,1060,en,en05,0.22580645161290316,balloon6,1.0,70,2020-12-07 19:10:47
14,1060,en,en07,0.2419354838709677,balloon7,0.5,74,2020-12-07 20:57:11
15,1060,en,en07,0.2580645161290322,balloon8,1.0,95,2020-12-07 21:59:00
16,1060,en,en08,0.2741935483870967,balloon9,0.5,91,2020-12-08 00:15:33
17,1060,en,en08,0.2903225806451612,balloon10,1.0,99,2020-12-09 04:58:39
18,1060,en,en09,0.3010752688172042,balloon11,0.3333333333333333,91,2020-12-09 10:26:44
19,1060,en,en09,0.3118279569892472,balloon12,0.6666666666666666,80,2020-12-10 05:28:54
20,1060,en,en09,0.3225806451612902,balloon13,1.0,84,2020-12-10 13:26:58
21,1060,en,en10,0.33064516129032245,balloon14,0.25,83,2020-12-11 17:37:31
22,1060,en,en10,0.3387096774193547,balloon15,0.5,82,2020-12-12 06:32:35
23,1060,en,en10,0.34677419354838696,balloon16,0.75,70,2020-12-13 10:15:16
24,1060,en,en10,0.3548387096774192,balloon17,1.0,74,2020-12-13 15:35:15
25,1060,en,en12,0.38709677419354827,balloon18,1.0,79,2020-12-15 16:41:39
26,1060,en,en13,0.40322580645161277,balloon19,0.5,81,2020-12-15 22:59:00
27,1060,en,en13,0.41935483870967727,balloon20,1.0,88,2020-12-17 11:49:04
28,1060,en,en14,0.43548387096774177,balloon21,0.5,93,2020-12-18 08:13:11
29,1060,en,en14,0.4516129032258063,balloon22,1.0,84,2020-12-18 13:43:12
30,1060,en,en15,0.4677419354838708,balloon23,0.5,95,2020-12-18 18:29:07
31,1060,en,en15,0.4838709677419353,balloon24,1.0,72,2020-12-19 16:28:23
32,1060,en,en16,0.4903225806451611,balloon25,0.2,79,2020-12-19 16:52:23
33,1060,en,en16,0.4967741935483869,balloon26,0.4,79,2020-12-20 03:42:09
34,1060,en,en16,0.5032258064516127,balloon27,0.6,73,2020-12-21 05:20:59
35,1060,en,en16,0.5096774193548386,balloon28,0.8,79,2020-12-21 17:35:28
36,1060,en,en16,0.5161290322580644,balloon29,1.0,87,2020-12-22 11:06:00
37,1060,en,en17,0.5225806451612902,balloon30,0.2,89,2020-12-22 17:17:00
38,1060,en,en17,0.529032258064516,balloon31,0.4,80,2020-12-24 00:36:03
39,1060,en,en17,0.5354838709677419,balloon32,0.6,91,2020-12-24 23:37:59
40,1060,en,en17,0.5419354838709677,balloon33,0.8,94,2020-12-26 03:19:38
41,1060,en,en17,0.5483870967741935,balloon34,1.0,82,2020-12-26 12:10:58
42,1060,en,en19,0.5564516129032258,balloon35,0.25,85,2020-12-26 20:38:22
43,1060,en,en19,0.564516129032258,balloon36,0.5,75,2020-12-26 21:30:19
44,1060,en,en19,0.5725806451612903,balloon37,0.75,82,2020-12-27 01:43:32
45,1060,en,en19,0.5806451612903225,balloon38,1.0,92,2020-12-27 15:38:26
46,1060,en,en20,0.596774193548387,balloon39,0.5,95,2020-12-28 00:27:02
47,1060,en,en20,0.6129032258064515,balloon40,1.0,70,2020-12-28 07:51:38
48,1060,en,en21,0.6451612903225805,balloon41,1.0,70,2020-12-28 15:42:22
49,1060,en,en22,0.6774193548387095,balloon42,1.0,89,2020-12-29 12:31:53
50,1060,en,en23,0.693548387096774,balloon43,0.5,82,2020-12-29 13:07:19
51,1060,en,en23,0.7096774193548385,balloon44,1.0,96,2020-12-29 20:37:02
0,1060,maths,maths00,0.015625,challenge1,0.5,75,2020-12-01 23:15:09
1,1060,maths,maths00,0.03125,challenge5,1.0,78,2020-12-02 03:12:52
2,1060,maths,maths01,0.0625,challenge6,1.0,85,2020-12-02 08:46:06
3,1060,maths,maths02,0.078125,challenge7,0.5,87,2020-12-02 16:13:51
4,1060,maths,maths02,0.09375,challenge8,1.0,79,2020-12-02 17:50:23
5,1060,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,77,2020-12-02 22:19:41
6,1060,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,89,2020-12-04 07:12:28
7,1060,maths,maths03,0.125,challenge11,1.0,80,2020-12-04 08:24:49
8,1060,maths,maths04,0.15625,challenge12,1.0,82,2020-12-04 20:11:15
9,1060,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,90,2020-12-04 22:03:16
10,1060,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,77,2020-12-05 15:14:47
11,1060,maths,maths05,0.18749999999999997,challenge15,1.0,76,2020-12-05 20:49:32
12,1060,maths,maths06,0.20312499999999997,challenge16,0.5,85,2020-12-06 08:21:07
13,1060,maths,maths06,0.21874999999999997,challenge17,1.0,75,2020-12-06 16:05:30
14,1060,maths,maths07,0.22656249999999997,challenge18,0.25,82,2020-12-06 22:11:21
15,1060,maths,maths07,0.23437499999999997,challenge19,0.5,92,2020-12-07 02:59:09
16,1060,maths,maths07,0.24218749999999997,challenge20,0.75,77,2020-12-07 04:18:35
17,1060,maths,maths07,0.24999999999999997,challenge21,1.0,74,2020-12-07 16:20:17
18,1060,maths,maths08,0.265625,challenge22,0.5,94,2020-12-08 00:20:32
19,1060,maths,maths08,0.28125,challenge23,1.0,76,2020-12-08 03:30:27
20,1060,maths,maths09,0.296875,challenge24,0.5,89,2020-12-08 13:57:57
21,1060,maths,maths09,0.3125,challenge25,1.0,80,2020-12-08 18:25:37
22,1060,maths,maths10,0.328125,challenge26,0.5,84,2020-12-08 20:57:11
23,1060,maths,maths10,0.34375,challenge27,1.0,95,2020-12-09 03:01:55
24,1060,maths,maths11,0.3515625,challenge28,0.25,97,2020-12-09 07:39:42
25,1060,maths,maths11,0.359375,challenge29,0.5,71,2020-12-09 11:35:45
26,1060,maths,maths11,0.3671875,challenge30,0.75,78,2020-12-10 04:26:39
27,1060,maths,maths11,0.375,challenge31,1.0,92,2020-12-10 05:34:37
28,1060,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,92,2020-12-10 14:53:14
29,1060,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,84,2020-12-10 20:52:27
30,1060,maths,maths12,0.40625000000000006,challenge34,1.0,92,2020-12-10 23:16:07
31,1060,maths,maths13,0.41406250000000006,challenge35,0.25,90,2020-12-11 17:27:23
32,1060,maths,maths13,0.42187500000000006,challenge36,0.5,93,2020-12-12 04:44:10
33,1060,maths,maths13,0.42968750000000006,challenge37,0.75,80,2020-12-12 22:21:06
34,1060,maths,maths13,0.43750000000000006,challenge38,1.0,83,2020-12-13 19:41:07
35,1060,maths,maths14,0.44531250000000006,challenge39,0.25,76,2020-12-13 21:26:57
36,1060,maths,maths14,0.45312500000000006,challenge40,0.5,71,2020-12-13 22:16:02
37,1060,maths,maths14,0.46093750000000006,challenge41,0.75,94,2020-12-14 21:22:53
38,1060,maths,maths14,0.46875000000000006,challenge42,1.0,80,2020-12-15 22:24:32
39,1060,maths,maths15,0.47656250000000006,challenge43,0.25,70,2020-12-16 14:13:07
40,1060,maths,maths15,0.48437500000000006,challenge44,0.5,74,2020-12-17 08:00:45
41,1060,maths,maths15,0.49218750000000006,challenge45,0.75,88,2020-12-17 16:22:53
42,1060,maths,maths15,0.5,challenge46,1.0,83,2020-12-17 22:30:55
43,1060,maths,maths16,0.515625,challenge47,0.5,84,2020-12-18 03:47:34
44,1060,maths,maths16,0.53125,challenge48,1.0,72,2020-12-18 12:07:31
45,1060,maths,maths17,0.546875,challenge49,0.5,82,2020-12-18 23:00:19
46,1060,maths,maths17,0.5625,challenge50,1.0,93,2020-12-19 03:31:35
47,1060,maths,maths18,0.578125,challenge51,0.5,89,2020-12-19 07:42:42
48,1060,maths,maths18,0.59375,challenge52,1.0,89,2020-12-19 09:10:18
49,1060,maths,maths19,0.609375,challenge53,0.5,89,2020-12-19 14:21:34
50,1060,maths,maths19,0.625,challenge54,1.0,90,2020-12-20 17:19:52
51,1060,maths,maths20,0.640625,challenge55,0.5,76,2020-12-20 20:17:43
52,1060,maths,maths20,0.65625,challenge56,1.0,88,2020-12-20 22:58:19
53,1060,maths,maths21,0.671875,challenge57,0.5,73,2020-12-20 23:39:29
54,1060,maths,maths21,0.6875,challenge58,1.0,91,2020-12-21 12:59:13
55,1060,maths,maths22,0.69375,challenge59,0.2,98,2020-12-21 14:55:30
56,1060,maths,maths22,0.7,challenge60,0.4,87,2020-12-22 07:26:48
57,1060,maths,maths22,0.7062499999999999,challenge61,0.6,94,2020-12-22 10:08:21
58,1060,maths,maths22,0.7124999999999999,challenge62,0.8,70,2020-12-22 19:31:19
59,1060,maths,maths22,0.7187499999999999,challenge63,1.0,79,2020-12-23 02:27:43
60,1060,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,87,2020-12-23 05:00:07
61,1060,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,73,2020-12-25 03:06:09
62,1060,maths,maths23,0.7499999999999998,challenge66,1.0,81,2020-12-25 12:58:24
63,1060,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,97,2020-12-25 19:32:56
64,1060,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,73,2020-12-25 19:54:51
65,1060,maths,maths24,0.7812499999999997,challenge69,1.0,98,2020-12-25 22:43:30
66,1060,maths,maths25,0.7916666666666663,challenge70,0.3333333333333333,89,2020-12-25 22:44:15
67,1060,maths,maths25,0.8020833333333329,challenge71,0.6666666666666666,73,2020-12-26 10:10:34
68,1060,maths,maths25,0.8124999999999996,challenge72,1.0,97,2020-12-26 13:33:55
69,1060,maths,maths26,0.8177083333333329,challenge73,0.16666666666666666,72,2020-12-26 14:58:54
70,1060,maths,maths26,0.8229166666666663,challenge74,0.3333333333333333,97,2020-12-26 23:59:46
71,1060,maths,maths26,0.8281249999999997,challenge75,0.5,83,2020-12-27 08:20:34
72,1060,maths,maths26,0.833333333333333,challenge76,0.6666666666666666,77,2020-12-27 21:03:25
73,1060,maths,maths26,0.8385416666666664,challenge77,0.8333333333333334,97,2020-12-28 22:52:54
74,1060,maths,maths26,0.8437499999999998,challenge78,1.0,74,2020-12-29 06:44:59
75,1060,maths,maths27,0.8489583333333331,challenge79,0.16666666666666666,72,2020-12-29 07:20:23
76,1060,maths,maths27,0.8541666666666665,challenge80,0.3333333333333333,74,2020-12-29 13:28:23
77,1060,maths,maths27,0.8593749999999999,challenge81,0.5,94,2020-12-29 13:54:48
78,1060,maths,maths27,0.8645833333333333,challenge82,0.6666666666666666,99,2020-12-29 20:33:55
0,1061,en,en00,0.016129032258064516,ambulance,0.5,80,2020-12-01 06:19:42
1,1061,en,en00,0.03225806451612903,anchor,1.0,97,2020-12-01 21:11:02
2,1061,en,en01,0.04838709677419355,auto,0.5,80,2020-12-01 21:31:11
3,1061,en,en01,0.06451612903225806,pram,1.0,70,2020-12-02 04:44:38
4,1061,en,en02,0.08064516129032258,bag,0.5,90,2020-12-02 11:43:47
5,1061,en,en02,0.0967741935483871,ball,1.0,99,2020-12-04 11:22:17
6,1061,en,en03,0.11290322580645161,balloon,0.5,83,2020-12-04 17:54:45
7,1061,en,en03,0.12903225806451613,bell,1.0,81,2020-12-04 22:06:46
8,1061,en,en04,0.13978494623655913,balloon1,0.3333333333333333,99,2020-12-05 16:38:19
9,1061,en,en04,0.15053763440860213,balloon2,0.6666666666666666,76,2020-12-06 00:48:31
10,1061,en,en04,0.16129032258064513,balloon3,1.0,99,2020-12-06 03:40:40
11,1061,en,en06,0.17741935483870963,balloon4,0.5,70,2020-12-06 05:33:55
12,1061,en,en06,0.19354838709677413,balloon5,1.0,75,2020-12-06 14:50:00
13,1061,en,en05,0.22580645161290316,balloon6,1.0,71,2020-12-06 18:54:37
14,1061,en,en07,0.2419354838709677,balloon7,0.5,75,2020-12-09 11:21:38
15,1061,en,en07,0.2580645161290322,balloon8,1.0,70,2020-12-09 16:11:16
16,1061,en,en08,0.2741935483870967,balloon9,0.5,83,2020-12-10 04:20:01
17,1061,en,en08,0.2903225806451612,balloon10,1.0,80,2020-12-10 04:24:21
18,1061,en,en09,0.3010752688172042,balloon11,0.3333333333333333,99,2020-12-11 09:52:28
19,1061,en,en09,0.3118279569892472,balloon12,0.6666666666666666,97,2020-12-11 14:52:39
20,1061,en,en09,0.3225806451612902,balloon13,1.0,88,2020-12-11 20:31:28
21,1061,en,en10,0.33064516129032245,balloon14,0.25,91,2020-12-12 05:52:56
22,1061,en,en10,0.3387096774193547,balloon15,0.5,98,2020-12-12 21:46:39
23,1061,en,en10,0.34677419354838696,balloon16,0.75,89,2020-12-13 02:50:17
24,1061,en,en10,0.3548387096774192,balloon17,1.0,88,2020-12-13 07:30:29
25,1061,en,en12,0.38709677419354827,balloon18,1.0,89,2020-12-14 14:51:58
26,1061,en,en13,0.40322580645161277,balloon19,0.5,71,2020-12-14 22:24:05
27,1061,en,en13,0.41935483870967727,balloon20,1.0,70,2020-12-15 03:39:49
28,1061,en,en14,0.43548387096774177,balloon21,0.5,72,2020-12-15 08:46:56
29,1061,en,en14,0.4516129032258063,balloon22,1.0,85,2020-12-15 18:58:15
30,1061,en,en15,0.4677419354838708,balloon23,0.5,79,2020-12-15 22:56:48
31,1061,en,en15,0.4838709677419353,balloon24,1.0,75,2020-12-16 04:22:04
32,1061,en,en16,0.4903225806451611,balloon25,0.2,94,2020-12-16 23:16:14
33,1061,en,en16,0.4967741935483869,balloon26,0.4,83,2020-12-17 02:32:00
34,1061,en,en16,0.5032258064516127,balloon27,0.6,93,2020-12-17 11:18:54
35,1061,en,en16,0.5096774193548386,balloon28,0.8,89,2020-12-17 15:46:03
36,1061,en,en16,0.5161290322580644,balloon29,1.0,70,2020-12-17 17:32:36
37,1061,en,en17,0.5225806451612902,balloon30,0.2,89,2020-12-18 01:37:57
38,1061,en,en17,0.529032258064516,balloon31,0.4,71,2020-12-18 06:28:11
39,1061,en,en17,0.5354838709677419,balloon32,0.6,88,2020-12-18 08:01:12
40,1061,en,en17,0.5419354838709677,balloon33,0.8,72,2020-12-19 18:31:21
41,1061,en,en17,0.5483870967741935,balloon34,1.0,92,2020-12-20 04:52:38
42,1061,en,en19,0.5564516129032258,balloon35,0.25,75,2020-12-20 11:03:06
43,1061,en,en19,0.564516129032258,balloon36,0.5,75,2020-12-20 14:52:18
44,1061,en,en19,0.5725806451612903,balloon37,0.75,71,2020-12-21 11:18:16
45,1061,en,en19,0.5806451612903225,balloon38,1.0,84,2020-12-21 16:26:05
46,1061,en,en20,0.596774193548387,balloon39,0.5,97,2020-12-23 07:10:01
47,1061,en,en20,0.6129032258064515,balloon40,1.0,90,2020-12-23 14:54:01
48,1061,en,en21,0.6451612903225805,balloon41,1.0,88,2020-12-24 12:44:03
49,1061,en,en22,0.6774193548387095,balloon42,1.0,72,2020-12-24 17:02:16
50,1061,en,en23,0.693548387096774,balloon43,0.5,78,2020-12-25 18:22:03
51,1061,en,en23,0.7096774193548385,balloon44,1.0,72,2020-12-25 22:30:22
52,1061,en,en32,0.725806451612903,balloon45,0.5,93,2020-12-25 23:40:24
53,1061,en,en32,0.7419354838709675,balloon46,1.0,93,2020-12-26 16:26:43
54,1061,en,en24,0.758064516129032,balloon47,0.5,92,2020-12-27 06:29:41
55,1061,en,en24,0.7741935483870965,balloon48,1.0,72,2020-12-27 07:26:52
56,1061,en,en25,0.7849462365591395,balloon49,0.3333333333333333,72,2020-12-28 12:06:58
57,1061,en,en25,0.7956989247311825,balloon50,0.6666666666666666,82,2020-12-28 22:26:57
58,1061,en,en25,0.8064516129032255,balloon51,1.0,84,2020-12-29 01:33:55
59,1061,en,en26,0.82258064516129,balloon52,0.5,91,2020-12-29 11:26:31
60,1061,en,en26,0.8387096774193545,balloon53,1.0,94,2020-12-29 11:42:09
61,1061,en,en28,0.854838709677419,balloon54,0.5,97,2020-12-29 14:59:07
62,1061,en,en28,0.8709677419354835,balloon55,1.0,70,2020-12-29 19:08:21
0,1061,maths,maths00,0.015625,challenge1,0.5,77,2020-12-01 00:06:23
1,1061,maths,maths00,0.03125,challenge5,1.0,75,2020-12-01 02:05:24
2,1061,maths,maths01,0.0625,challenge6,1.0,73,2020-12-01 06:03:45
3,1061,maths,maths02,0.078125,challenge7,0.5,95,2020-12-01 06:33:45
4,1061,maths,maths02,0.09375,challenge8,1.0,73,2020-12-01 15:45:53
5,1061,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,92,2020-12-01 20:01:19
6,1061,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,95,2020-12-02 02:03:21
7,1061,maths,maths03,0.125,challenge11,1.0,91,2020-12-02 15:56:24
8,1061,maths,maths04,0.15625,challenge12,1.0,74,2020-12-03 01:40:08
9,1061,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,95,2020-12-03 04:23:03
10,1061,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,82,2020-12-03 14:43:38
11,1061,maths,maths05,0.18749999999999997,challenge15,1.0,73,2020-12-03 14:57:19
12,1061,maths,maths06,0.20312499999999997,challenge16,0.5,96,2020-12-04 04:58:02
13,1061,maths,maths06,0.21874999999999997,challenge17,1.0,87,2020-12-04 17:07:22
14,1061,maths,maths07,0.22656249999999997,challenge18,0.25,74,2020-12-05 05:35:58
15,1061,maths,maths07,0.23437499999999997,challenge19,0.5,98,2020-12-05 11:52:10
16,1061,maths,maths07,0.24218749999999997,challenge20,0.75,97,2020-12-05 14:39:14
17,1061,maths,maths07,0.24999999999999997,challenge21,1.0,78,2020-12-05 14:58:03
18,1061,maths,maths08,0.265625,challenge22,0.5,85,2020-12-05 19:09:01
19,1061,maths,maths08,0.28125,challenge23,1.0,72,2020-12-06 16:18:26
20,1061,maths,maths09,0.296875,challenge24,0.5,97,2020-12-06 18:23:41
21,1061,maths,maths09,0.3125,challenge25,1.0,85,2020-12-06 19:05:40
22,1061,maths,maths10,0.328125,challenge26,0.5,97,2020-12-07 04:35:13
23,1061,maths,maths10,0.34375,challenge27,1.0,79,2020-12-07 16:59:15
24,1061,maths,maths11,0.3515625,challenge28,0.25,93,2020-12-07 21:08:32
25,1061,maths,maths11,0.359375,challenge29,0.5,90,2020-12-08 19:09:15
26,1061,maths,maths11,0.3671875,challenge30,0.75,76,2020-12-09 04:59:40
27,1061,maths,maths11,0.375,challenge31,1.0,70,2020-12-09 06:45:02
28,1061,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,89,2020-12-09 07:45:56
29,1061,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,87,2020-12-09 07:55:19
30,1061,maths,maths12,0.40625000000000006,challenge34,1.0,85,2020-12-09 08:19:46
31,1061,maths,maths13,0.41406250000000006,challenge35,0.25,73,2020-12-10 02:15:17
32,1061,maths,maths13,0.42187500000000006,challenge36,0.5,82,2020-12-10 15:16:28
33,1061,maths,maths13,0.42968750000000006,challenge37,0.75,72,2020-12-10 20:48:16
34,1061,maths,maths13,0.43750000000000006,challenge38,1.0,91,2020-12-11 07:47:58
35,1061,maths,maths14,0.44531250000000006,challenge39,0.25,94,2020-12-11 18:36:48
36,1061,maths,maths14,0.45312500000000006,challenge40,0.5,82,2020-12-13 02:23:49
37,1061,maths,maths14,0.46093750000000006,challenge41,0.75,71,2020-12-13 04:53:33
38,1061,maths,maths14,0.46875000000000006,challenge42,1.0,81,2020-12-13 06:53:17
39,1061,maths,maths15,0.47656250000000006,challenge43,0.25,74,2020-12-13 22:01:24
40,1061,maths,maths15,0.48437500000000006,challenge44,0.5,75,2020-12-13 23:51:50
41,1061,maths,maths15,0.49218750000000006,challenge45,0.75,76,2020-12-14 00:04:30
42,1061,maths,maths15,0.5,challenge46,1.0,99,2020-12-14 03:04:52
43,1061,maths,maths16,0.515625,challenge47,0.5,87,2020-12-14 09:12:16
44,1061,maths,maths16,0.53125,challenge48,1.0,86,2020-12-14 13:30:01
45,1061,maths,maths17,0.546875,challenge49,0.5,81,2020-12-15 00:51:23
46,1061,maths,maths17,0.5625,challenge50,1.0,94,2020-12-15 05:26:18
47,1061,maths,maths18,0.578125,challenge51,0.5,97,2020-12-15 08:04:17
48,1061,maths,maths18,0.59375,challenge52,1.0,82,2020-12-15 12:08:55
49,1061,maths,maths19,0.609375,challenge53,0.5,70,2020-12-15 16:19:16
50,1061,maths,maths19,0.625,challenge54,1.0,72,2020-12-15 22:02:50
51,1061,maths,maths20,0.640625,challenge55,0.5,70,2020-12-16 07:47:48
52,1061,maths,maths20,0.65625,challenge56,1.0,82,2020-12-16 12:07:51
53,1061,maths,maths21,0.671875,challenge57,0.5,96,2020-12-16 12:42:24
54,1061,maths,maths21,0.6875,challenge58,1.0,74,2020-12-17 13:56:54
55,1061,maths,maths22,0.69375,challenge59,0.2,85,2020-12-17 14:38:12
56,1061,maths,maths22,0.7,challenge60,0.4,92,2020-12-17 18:30:00
57,1061,maths,maths22,0.7062499999999999,challenge61,0.6,75,2020-12-17 18:47:43
58,1061,maths,maths22,0.7124999999999999,challenge62,0.8,99,2020-12-18 11:45:49
59,1061,maths,maths22,0.7187499999999999,challenge63,1.0,99,2020-12-19 15:05:24
60,1061,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,94,2020-12-19 22:59:54
61,1061,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,74,2020-12-20 04:21:07
62,1061,maths,maths23,0.7499999999999998,challenge66,1.0,70,2020-12-20 18:52:26
63,1061,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,93,2020-12-20 21:35:38
64,1061,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,75,2020-12-21 02:33:41
65,1061,maths,maths24,0.7812499999999997,challenge69,1.0,82,2020-12-21 10:26:33
66,1061,maths,maths25,0.7916666666666663,challenge70,0.3333333333333333,80,2020-12-21 23:17:00
67,1061,maths,maths25,0.8020833333333329,challenge71,0.6666666666666666,96,2020-12-22 22:45:12
68,1061,maths,maths25,0.8124999999999996,challenge72,1.0,70,2020-12-24 11:14:08
69,1061,maths,maths26,0.8177083333333329,challenge73,0.16666666666666666,79,2020-12-24 22:00:37
70,1061,maths,maths26,0.8229166666666663,challenge74,0.3333333333333333,74,2020-12-25 15:28:06
71,1061,maths,maths26,0.8281249999999997,challenge75,0.5,80,2020-12-25 17:26:27
72,1061,maths,maths26,0.833333333333333,challenge76,0.6666666666666666,75,2020-12-25 20:09:31
73,1061,maths,maths26,0.8385416666666664,challenge77,0.8333333333333334,73,2020-12-26 02:25:36
74,1061,maths,maths26,0.8437499999999998,challenge78,1.0,85,2020-12-26 10:03:40
75,1061,maths,maths27,0.8489583333333331,challenge79,0.16666666666666666,91,2020-12-26 20:11:43
76,1061,maths,maths27,0.8541666666666665,challenge80,0.3333333333333333,83,2020-12-28 21:55:49
77,1061,maths,maths27,0.8593749999999999,challenge81,0.5,91,2020-12-29 05:50:26
78,1061,maths,maths27,0.8645833333333333,challenge82,0.6666666666666666,90,2020-12-29 14:09:44
79,1061,maths,maths27,0.8697916666666666,challenge83,0.8333333333333334,96,2020-12-29 15:04:11
0,1062,en,en00,0.016129032258064516,ambulance,0.5,80,2020-12-01 02:29:47
1,1062,en,en00,0.03225806451612903,anchor,1.0,70,2020-12-01 13:08:40
2,1062,en,en01,0.04838709677419355,auto,0.5,91,2020-12-01 13:25:36
3,1062,en,en01,0.06451612903225806,pram,1.0,77,2020-12-02 16:38:04
4,1062,en,en02,0.08064516129032258,bag,0.5,89,2020-12-04 03:46:16
5,1062,en,en02,0.0967741935483871,ball,1.0,95,2020-12-04 10:21:29
6,1062,en,en03,0.11290322580645161,balloon,0.5,86,2020-12-04 15:39:32
7,1062,en,en03,0.12903225806451613,bell,1.0,94,2020-12-05 17:47:42
8,1062,en,en04,0.13978494623655913,balloon1,0.3333333333333333,94,2020-12-05 22:27:05
9,1062,en,en04,0.15053763440860213,balloon2,0.6666666666666666,77,2020-12-06 05:43:12
10,1062,en,en04,0.16129032258064513,balloon3,1.0,97,2020-12-06 05:53:52
